BreakerId,ActiveEnergy,timestamp
5,560391,2026-03-09T14:00:01.642
6,1041,2026-03-09T14:00:01.642
7,14358,2026-03-09T14:00:01.642
1,996457,2026-03-09T15:00:01.606
2,21888,2026-03-09T15:00:01.606
3,433180,2026-03-09T15:00:01.606
4,1034860,2026-03-09T15:00:01.606
5,560411,2026-03-09T15:00:01.606
6,1057,2026-03-09T15:00:01.606
7,14371,2026-03-09T15:00:01.606
1,996483,2026-03-09T16:13:37.250
2,21911,2026-03-09T16:13:37.255
3,433180,2026-03-09T16:13:37.255
4,1034940,2026-03-09T16:13:37.255
5,560435,2026-03-09T16:13:37.255
6,1069,2026-03-09T16:13:37.255
7,14379,2026-03-09T16:13:37.255
1,996484,2026-03-09T16:15:43.716
2,21911,2026-03-09T16:15:43.718
3,433180,2026-03-09T16:15:43.718
4,1034940,2026-03-09T16:15:43.718
5,560437,2026-03-09T16:15:43.718
6,1070,2026-03-09T16:15:43.718
7,14379,2026-03-09T16:15:43.718
1,996484,2026-03-09T16:15:47.485
2,21911,2026-03-09T16:15:47.487
3,433180,2026-03-09T16:15:47.487
4,1034940,2026-03-09T16:15:47.487
5,560437,2026-03-09T16:15:47.487
6,1070,2026-03-09T16:15:47.487
7,14379,2026-03-09T16:15:47.487
1,996484,2026-03-09T16:15:51.242
2,21911,2026-03-09T16:15:51.244
3,433180,2026-03-09T16:15:51.244
4,1034940,2026-03-09T16:15:51.244
5,560437,2026-03-09T16:15:51.244
6,1070,2026-03-09T16:15:51.244
7,14379,2026-03-09T16:15:51.244
1,996484,2026-03-09T16:15:55.082
2,21911,2026-03-09T16:15:55.084
3,433180,2026-03-09T16:15:55.084
4,1034940,2026-03-09T16:15:55.084
5,560437,2026-03-09T16:15:55.084
6,1070,2026-03-09T16:15:55.084
7,14379,2026-03-09T16:15:55.084
1,996484,2026-03-09T16:15:58.918
2,21911,2026-03-09T16:15:58.920
3,433180,2026-03-09T16:15:58.920
4,1034940,2026-03-09T16:15:58.920
5,560437,2026-03-09T16:15:58.920
6,1070,2026-03-09T16:15:58.920
7,14379,2026-03-09T16:15:58.921
1,996484,2026-03-09T16:16:02.722
2,21911,2026-03-09T16:16:02.724
3,433180,2026-03-09T16:16:02.724
4,1034940,2026-03-09T16:16:02.725
5,560437,2026-03-09T16:16:02.725
6,1070,2026-03-09T16:16:02.725
7,14379,2026-03-09T16:16:02.725
